65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513947898042
65.1,3362752,1513950880665
65.1,3362752,1513950880665
65.1,3362752,1513950880665
65.1,3362752,1513950880665
65.1,3362752,1513950880665
65.1,3362752,1513950880665
65.1,3362752,1513950880665
65.1,3362752,1513950880665
65.1,3362752,1513950880665
65.1,3362752,1513950880665
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.13,3362752,1513951272815
65.1,3362752,1513951829760
65.1,3362752,1513951829760
64.73,359447,1513955080663
64.73,358421,1513955080663
64.73,363259,1513955080663
64.73,363259,1513955080663
64.73,366540,1513955150842
64.73,366540,1513955150842
64.69,366975,1513955173018
64.69,366975,1513955173018
64.71,370738,1513955221292
64.71,370738,1513955221292
64.71,376226,1513955221292
64.71,376226,1513955221292
64.75,389891,1513955302886
64.75,389891,1513955302886
64.75,389891,1513955302886
64.75,389891,1513955302886
64.75,389891,1513955302886
64.75,389891,1513955302886
64.75,393176,1513955302886
64.75,393176,1513955302886
64.75,396517,1513955302886
64.75,396517,1513955302886
64.73,398956,1513955456436
64.73,398956,1513955456436
64.73,401536,1513955456436
64.73,401536,1513955456436
64.73,404479,1513955456436
64.73,404479,1513955456436
64.72,407814,1513955563440
64.72,407814,1513955563440
64.7,410522,1513955581285
64.7,410522,1513955581285
64.7,413422,1513955581285
64.7,414398,1513955581285
64.7,414398,1513955581285
64.7,414398,1513955581285
64.7,415051,1513955581285
64.7,415051,1513955581285
64.7,418348,1513955581285
64.7,418348,1513955581285
64.7,418680,1513955581285
64.7,418680,1513955581285
64.7,420687,1513955581285
64.7,420687,1513955581285
64.76,420941,1513955789095
64.76,420941,1513955789095
64.76,420941,1513955789095
64.76,420941,1513955789095
64.76,423599,1513955789095
64.76,423599,1513955789095
64.76,425277,1513955789095
64.76,425277,1513955789095
64.82,427698,1513955908214
64.82,427698,1513955908214
64.82,429318,1513955908214
64.82,429318,1513955908214
64.82,430951,1513955908214
64.82,430951,1513955908214
64.82,436595,1513955908214
64.82,436595,1513955908214
64.82,439223,1513956055925
64.82,439223,1513956055925
64.82,439223,1513956055925
64.82,439223,1513956055925
64.82,439223,1513956055925
64.82,439223,1513956055925
64.82,439223,1513956055925
64.82,439223,1513956055925
64.82,443957,1513956055925
64.82,443957,1513956055925
64.81,448205,1513956213249
64.81,448205,1513956213249
64.81,448205,1513956213249
64.81,448205,1513956213249
64.81,448205,1513956213249
64.81,448205,1513956213249
64.81,450961,1513956213249
64.81,450961,1513956213249
64.81,450961,1513956213249
64.81,450961,1513956213249
64.81,455159,1513956213249
64.81,455159,1513956213249
64.81,455159,1513956213249
64.81,455159,1513956213249
64.81,455159,1513956213249
64.825,461485,1513956453061
64.92,464548,1513956482052
64.92,464904,1513956482052
64.91,475854,1513956510215
64.91,475854,1513956510215
64.91,475854,1513956510215
64.91,475854,1513956510215
64.91,478762,1513956510215
64.91,478762,1513956510215
64.87,483357,1513956606026
64.87,483357,1513956606026
64.87,487185,1513956606026
64.87,487185,1513956606026
64.87,488592,1513956606026
64.87,488592,1513956606026
64.86,494808,1513956763712
64.86,494808,1513956763712
64.86,494808,1513956763712
64.86,494808,1513956763712
64.86,496929,1513956763712
64.86,496929,1513956763712
64.86,499067,1513956763712
64.86,499067,1513956763712
64.86,499067,1513956763712
64.86,499067,1513956763712
64.83,505438,1513956911009
64.82,506084,1513956923841
64.82,506438,1513956923841
64.82,506793,1513956923841
64.82,508216,1513956923841
64.82,508216,1513956923841
64.82,508573,1513956923841
64.82,508931,1513956923841
64.82,509289,1513956923841
64.82,509289,1513956923841
64.82,509289,1513956923841
64.82,509289,1513956923841
64.82,513991,1513956923841
64.82,513991,1513956923841
64.82,515089,1513956923841
64.82,515089,1513956923841
64.82,515089,1513956923841
64.82,515089,1513956923841
64.82,520273,1513956923841
64.82,525181,1513956923841
64.81,526909,1513957246960
64.81,526909,1513957246960
64.81,528061,1513957246960
64.81,528061,1513957246960
64.81,531548,1513957246960
64.81,531548,1513957246960
64.81,532329,1513957246960
64.81,532329,1513957246960
64.81,532721,1513957246960
64.81,532721,1513957246960
64.765,536115,1513957413334
64.765,536115,1513957413334
64.765,539520,1513957413334
64.765,539520,1513957413334
64.765,539520,1513957413334
64.765,539520,1513957413334
64.765,541431,1513957413334
64.765,541431,1513957413334
64.765,546071,1513957413334
64.765,546071,1513957413334
64.765,546853,1513957413334
64.765,547636,1513957413334
64.77,548901,1513957624515
64.77,548901,1513957624515
64.77,550071,1513957624515
64.77,550071,1513957624515
64.775,557569,1513957693978
64.775,557569,1513957693978
64.78,560692,1513957708378
64.78,561088,1513957708378
64.815,562587,1513957745487
64.815,562587,1513957745487
64.815,562587,1513957745487
